code,sugar_to_carb_ratio,calorie_category,sugar_category,is_ultra_processed
50457878,0.843137254901961,Low,Low Sugar,Yes
8718114724430,0.0829508196721312,High,Low Sugar,Yes
5010115902941,1.0,High,High Sugar,Yes
8480000868091,0.356164383561644,High,Moderate Sugar,No
4056489695370,0.806451612903226,Low,Low Sugar,No
5060088707975,0.918727915194346,High,High Sugar,Yes
5060336500020,0.271523178807947,High,Low Sugar,No
4056489664567,-1.0,Low,Low Sugar,Yes
4056489518624,0.384615384615385,Moderate,Moderate Sugar,Yes
3760324300145,0.04,High,Low Sugar,Yes
5057545744741,0.308219178082192,Low,Low Sugar,Yes
5060238480765,0.0454545454545455,High,Low Sugar,No
8002210125070,0.999827260731337,Low,Low Sugar,Yes
8410076611277,0.741071428571429,Moderate,Moderate Sugar,Yes
6111180000484,0.271523178807947,High,Low Sugar,Yes
8902080000227,0.971428571428571,Low,Moderate Sugar,Yes
29210039,0.271523178807947,High,Low Sugar,No
4000405002360,0.0958904109589041,High,Low Sugar,Yes
6111184007625,0.427647534357316,High,Moderate Sugar,Yes
5054781841210,0.826086956521739,Moderate,Moderate Sugar,No
6111250476744,0.851717902350814,High,High Sugar,Yes
5060482841978,0.419410745233969,High,High Sugar,No
7613036669498,0.263929618768328,High,High Sugar,Yes
5000112558272,1.0,Moderate,High Sugar,Yes
3700214618240,0.980769230769231,High,High Sugar,Yes
8000070200289,0.271523178807947,High,Low Sugar,No
3564700019252,0.211538461538462,High,Moderate Sugar,Yes
3225355490925,0.966292134831461,Moderate,High Sugar,Yes
3261055930439,0.0674157303370786,Moderate,Low Sugar,Yes
3183280000650,-1.0,Low,Low Sugar,No
80042532,0.823529411764706,Low,Moderate Sugar,No
3599741003380,0.0263157894736842,High,Low Sugar,Yes
3250391896554,0.0183333333333333,High,Low Sugar,No
8076809572569,0.275,High,Low Sugar,Yes
8076809545457,0.00632911392405063,High,Low Sugar,Yes
4056489041313,0.958333333333333,Low,Low Sugar,Yes
8715700016504,0.982758620689655,Moderate,High Sugar,No
8480000093578,0.349206349206349,High,High Sugar,Yes
8076809504720,0.143583333333333,Low,Low Sugar,No
3083681148626,0.818181818181818,Low,Low Sugar,Yes
3329770082342,1.0,Low,Low Sugar,No
8480000861672,0.529411764705882,Low,Low Sugar,Yes
8480000860743,1.0,Moderate,Low Sugar,Yes
6191507220214,1.0,Low,Low Sugar,No
5057753181369,0.428571428571429,Low,Low Sugar,Yes
5010044000275,0.0610687022900763,Low,Low Sugar,Yes
4056489695387,0.4,Low,Low Sugar,No
4001724038993,0.134782608695652,High,Low Sugar,No
5060298571250,1.0,High,High Sugar,No
90418945,1.0,Low,Low Sugar,Yes
4056489334538,1.0,High,Low Sugar,Yes
5000137415970,0.00890207715133531,High,Low Sugar,No
5013665116233,0.508620689655172,High,Moderate Sugar,No
5060283760041,0.0106007067137809,High,Low Sugar,No
8445290044853,0.271523178807947,High,Low Sugar,No
4061463578013,0.428571428571429,Moderate,Low Sugar,Yes
5014276701139,0.592307692307692,Moderate,Moderate Sugar,No
5060482840759,0.424,High,Moderate Sugar,No
6111245460086,0.159007352941176,High,Moderate Sugar,Yes
5411188139126,0.958333333333333,Low,Low Sugar,Yes
5060719920285,0.837837837837838,High,High Sugar,Yes
6111259090132,0.0,High,Low Sugar,Yes
4003143005402,0.271523178807947,High,Low Sugar,Yes
3168930173311,0.0171875,High,Low Sugar,No
6111266070974,0.0,Moderate,Low Sugar,Yes
6111018909170,0.271523178807947,High,Low Sugar,Yes
7622210450029,0.485714285714286,High,High Sugar,Yes
3045320001525,1.0,High,High Sugar,Yes
3248830000143,0.0560975609756098,High,Low Sugar,No
7613035694897,0.0526315789473684,High,Low Sugar,Yes
8714100846179,0.866666666666667,High,Low Sugar,Yes
7613033687884,0.482993197278912,High,Moderate Sugar,Yes
3270190136880,0.6,Moderate,Low Sugar,No
8711200461004,0.59016393442623,High,Low Sugar,Yes
3307130803004,0.852459016393443,Low,Moderate Sugar,No
3760049791266,0.203703703703704,High,Moderate Sugar,Yes
3018930004903,0.0246575342465753,High,Low Sugar,No
3564700582633,0.0636363636363636,High,Low Sugar,Yes
3229820797922,0.625,Low,Low Sugar,Yes
3564707117203,0.294117647058824,Low,Low Sugar,Yes
8480000212566,1.0,Low,Low Sugar,No
20941130,0.818181818181818,Low,Moderate Sugar,Yes
5999884034469,1.0,Low,Moderate Sugar,Yes
8003753900438,-1.0,Low,Low Sugar,No
5941868200087,0.0131578947368421,High,Low Sugar,No
3456300014556,0.40625,High,High Sugar,Yes
3660603081843,0.619047619047619,High,Low Sugar,Yes
4056489258346,0.666666666666667,Moderate,Moderate Sugar,Yes
8711200389186,0.692307692307692,High,Low Sugar,Yes
3154230809357,-1.0,Moderate,Low Sugar,Yes
3168930170570,-1.0,Low,Low Sugar,Yes
357937,1.0,Low,Low Sugar,No
5060139430364,0.666666666666667,High,High Sugar,No
8723300710739,0.271523178807947,High,Low Sugar,Yes
5018297006464,0.107981220657277,High,Low Sugar,No
5000358462043,1.0,Low,High Sugar,No
5051140474201,0.621621621621621,Moderate,Low Sugar,No
5056138201807,0.811111111111111,Low,Moderate Sugar,Yes
5060283762427,0.025,Low,Low Sugar,Yes
5057753897413,0.684210526315789,High,Low Sugar,Yes
6111259340886,0.522727272727273,High,Moderate Sugar,Yes
6111242105270,0.664285714285714,Low,Moderate Sugar,Yes
6111126002640,0.0,Low,Low Sugar,No
6111249960988,0.397058823529412,High,High Sugar,Yes
6111162001553,0.271523178807947,High,Low Sugar,No
6111242107441,0.0,Low,Low Sugar,No
5060853640131,0.19,High,Moderate Sugar,Yes
6111184001739,0.32258064516129,High,Low Sugar,Yes
8711327615380,0.7,Low,Moderate Sugar,Yes
6111270961442,0.0,High,Low Sugar,Yes
6111031005651,0.355263157894737,High,High Sugar,Yes
7613035144699,0.297872340425532,High,High Sugar,Yes
54491014,0.25625,Low,Low Sugar,Yes
3252378000954,-1.0,Low,Low Sugar,No
3431410001023,0.615384615384615,High,High Sugar,Yes
5410126832051,0.527272727272727,High,High Sugar,Yes
3175681061460,0.246153846153846,Low,Low Sugar,Yes
3023290007310,0.8,Moderate,High Sugar,No
3032220061100,1.0,High,Low Sugar,Yes
3011360007421,0.196428571428571,Low,Low Sugar,Yes
8076809543934,0.78125,Low,Low Sugar,No
20023218,1.0,Low,Moderate Sugar,Yes
3036810230860,1.0,Low,Moderate Sugar,No
3068320014067,-1.0,Low,Low Sugar,No
8480000822956,0.0461538461538461,Moderate,Low Sugar,Yes
20276515,1.0,High,High Sugar,No
4056489167853,0.0138674884437596,High,Low Sugar,Yes
7622210438294,0.946428571428571,High,High Sugar,Yes
3073781177916,1.0,High,Low Sugar,No
3073781178005,1.0,High,Low Sugar,No
8480000142108,0.3,High,High Sugar,Yes
8410783344468,0.277777777777778,Low,Low Sugar,Yes
5057753934996,0.244094488188976,Low,Low Sugar,Yes
8480000862150,0.0509031198686371,High,Low Sugar,No
5031021679253,-1.0,High,Low Sugar,No
5000254019051,0.0,Low,Low Sugar,Yes
5031021069665,0.0139130434782609,High,Low Sugar,No
50157655,0.982758620689655,Moderate,High Sugar,No
5060482840209,0.489038785834739,High,High Sugar,No
3229820803449,0.394736842105263,High,High Sugar,No
4088600190112,0.5,High,Low Sugar,No
414234,0.0223285486443381,High,Low Sugar,No
4056489383444,0.2,High,Low Sugar,No
8402001008276,0.072463768115942,High,Low Sugar,Yes
78895126389,0.6,Low,Low Sugar,Yes
5060406461701,0.84,Low,Moderate Sugar,No
7613287413048,0.957692307692308,High,High Sugar,Yes
6111184001036,0.271523178807947,High,Low Sugar,No
6221007032588,0.0,High,Low Sugar,Yes
6111265800503,0.0208333333333333,Low,Low Sugar,Yes
5061013962506,1.0,High,High Sugar,Yes
3187670002347,0.608695652173913,High,High Sugar,Yes
3251490432650,0.5,Moderate,Low Sugar,No
3017760306492,0.4,High,High Sugar,Yes
3033491350795,1.0,Low,Moderate Sugar,Yes
8722700197508,1.0,Moderate,High Sugar,Yes
3228857001132,0.382978723404255,High,High Sugar,Yes
3045320083453,1.0,Low,High Sugar,Yes
3017230000059,-1.0,Moderate,Low Sugar,No
3155251205449,0.8125,Moderate,Moderate Sugar,Yes
3179140213964,-1.0,Low,Low Sugar,Yes
3272770093590,1.0,High,Low Sugar,Yes
5053827189927,0.105,Moderate,Low Sugar,Yes
3366321051631,-1.0,High,Low Sugar,Yes
20037154,0.709677419354839,Low,Low Sugar,Yes
8852018101055,0.0459770114942529,Low,Low Sugar,Yes
4012860003110,0.909090909090909,Moderate,Low Sugar,Yes
5410013100003,-1.0,Low,Low Sugar,No
7300400114714,0.0649916247906198,High,Low Sugar,No
3019081238650,-1.0,High,Low Sugar,No
3068320124537,0.271523178807947,High,Low Sugar,No
3057640265358,-1.0,Low,Low Sugar,No
8710522921500,1.0,High,Low Sugar,No
5410126006360,0.53030303030303,High,High Sugar,Yes
6163772,0.53448275862069,High,High Sugar,Yes
4002671118622,1.0,High,Low Sugar,No
5053990106981,0.0254545454545455,High,Low Sugar,Yes
3664346304863,1.0,High,High Sugar,Yes
20166083,0.000632911392405063,Moderate,Low Sugar,No
4001724039143,0.162790697674419,High,Moderate Sugar,No
5014271400426,0.94,High,High Sugar,Yes
5011308000994,0.102564102564103,High,Low Sugar,Yes
8423102210351,0.0286396181384248,High,Low Sugar,No
8715000934720,1.0,High,High Sugar,No
9417986941806,0.0493975903614458,High,Low Sugar,Yes
6111032000082,0.177215189873418,Low,Low Sugar,Yes
5000119003867,0.434782608695652,High,Moderate Sugar,No
8004880810058,0.0450704225352113,High,Low Sugar,Yes
7622210249661,0.966666666666667,High,High Sugar,Yes
3302740003868,0.254545454545455,Moderate,Low Sugar,Yes
6111126003852,0.871428571428571,Low,Moderate Sugar,Yes
5036589253273,1.0,Low,Moderate Sugar,No
6111242041356,0.0135135135135135,High,Low Sugar,Yes
5000168124643,0.192192192192192,High,Moderate Sugar,Yes
5010044009124,0.0569476082004556,High,Low Sugar,No
6111073564222,0.271523178807947,High,Low Sugar,Yes
6111046001433,1.0,Low,Low Sugar,Yes
3341430551432,-1.0,High,Low Sugar,Yes
5060878780386,0.011864406779661,High,Low Sugar,No
6111203007384,0.1,High,Low Sugar,Yes
3270190025337,1.0,Low,Low Sugar,No
3608580823513,1.0,Moderate,High Sugar,Yes
8712100441639,0.941176470588235,Moderate,High Sugar,Yes
3390390000153,0.4609375,High,Moderate Sugar,No
3412290015980,1.0,High,Low Sugar,No
3024720022422,0.5,High,Low Sugar,No
3270190021087,0.977777777777778,Low,Low Sugar,No
3259421340012,0.509803921568627,High,High Sugar,Yes
4017100499715,0.357142857142857,High,High Sugar,No
5410041161700,0.593220338983051,High,High Sugar,Yes
3124480184320,0.989690721649485,Low,Moderate Sugar,Yes
3083680025881,0.463636363636364,Low,Moderate Sugar,No
3027030007622,0.0306666666666667,High,Low Sugar,No
8712566145003,0.764705882352941,High,Low Sugar,Yes
8000500357729,0.979130434782609,High,High Sugar,Yes
3175681135024,0.0,High,Low Sugar,Yes
3560071190965,0.011864406779661,High,Low Sugar,No
20093709,0.34375,High,High Sugar,Yes
3250390010364,1.0,Low,Low Sugar,No
3664346306539,1.0,High,High Sugar,Yes
20615284,1.0,High,Low Sugar,Yes
8480000101990,0.6,Moderate,Low Sugar,Yes
4006040007999,0.952380952380952,High,High Sugar,No
8710637105352,0.0203703703703704,High,Low Sugar,Yes
3033491485763,0.962264150943396,Low,Moderate Sugar,Yes
20023782,0.459459459459459,Low,Low Sugar,Yes
40893532,0.328282828282828,High,Moderate Sugar,No
8480000511973,4.1,High,Low Sugar,No
3366321053314,-1.0,High,Low Sugar,Yes
8480000138484,0.550724637681159,Low,Low Sugar,Yes
3497917002741,0.0653846153846154,High,Low Sugar,Yes
3609200010054,0.00975609756097561,High,Low Sugar,Yes
3083681139709,0.123529411764706,Moderate,Low Sugar,No
3302740059209,1.0,Low,Low Sugar,Yes
50457656,0.944444444444444,Low,Low Sugar,Yes
3073781177961,1.0,High,Low Sugar,No
5000127014084,0.0952380952380952,High,Moderate Sugar,No
8412042502312,-1.0,Low,Low Sugar,No
3046920011013,0.980392156862745,Moderate,Moderate Sugar,Yes
5060088704097,0.636363636363636,High,High Sugar,Yes
5449000000729,1.0,Low,Moderate Sugar,Yes
5057753031664,0.215302491103203,High,Moderate Sugar,Yes
5036589200918,0.99290780141844,Low,Moderate Sugar,No
5032439100070,0.0414572864321608,Moderate,Low Sugar,Yes
5059319023342,0.425287356321839,High,High Sugar,No
5054781498063,0.105128205128205,High,Low Sugar,No
1162615,0.0390625,Moderate,Low Sugar,Yes
5059319028958,0.202380952380952,High,High Sugar,Yes
5000237130612,0.01875,High,Low Sugar,Yes
4088600441658,0.787878787878788,High,Low Sugar,No
6111126001704,1.0,Moderate,Moderate Sugar,No
6111184002538,-1.0,High,Low Sugar,Yes
6111246721339,0.0,High,Low Sugar,Yes
5060430291848,0.06797583081571,High,Low Sugar,No
635684,0.0511945392526413,Moderate,Low Sugar,No
6111032006862,0.610687022900763,Low,Moderate Sugar,Yes
3033491974175,0.991379310344828,Moderate,High Sugar,Yes
3228857002184,0.11063829787234,High,Moderate Sugar,Yes
3165432640006,0.98,High,High Sugar,No
3229820786599,0.168627450980392,High,Moderate Sugar,No
3329757003735,0.0,Low,Low Sugar,Yes
40111216,0.823529411764706,Moderate,Moderate Sugar,Yes
3229820789002,0.685185185185185,Low,Low Sugar,Yes
3392460488809,0.135135135135135,High,Moderate Sugar,Yes
8727200195221,0.084942084942085,High,Low Sugar,Yes
4029764001807,1.0,Low,Low Sugar,Yes
3564707142700,0.761904761904762,High,High Sugar,No
7622210137258,0.597014925373134,High,High Sugar,Yes
5411188120742,1.0,Low,Low Sugar,Yes
87157246,0.982758620689655,Moderate,High Sugar,No
20164041,0.890625,Low,Moderate Sugar,No
7613039830727,0.208588957055215,High,Moderate Sugar,Yes
3242272270157,0.123529411764706,Moderate,Low Sugar,Yes
8410376029079,0.0,Moderate,Low Sugar,Yes
80633044,0.607142857142857,High,High Sugar,Yes
5411188130031,1.0,Low,Low Sugar,Yes
3033491772917,1.0,Low,Low Sugar,No
3092718637033,0.934210526315789,High,High Sugar,Yes
3560071266950,0.84,Low,Low Sugar,No
8000500192801,0.898648648648649,High,High Sugar,Yes
20103347,0.857142857142857,High,Low Sugar,Yes
51000012,0.0384615384615385,Moderate,Low Sugar,Yes
5011273040339,0.991411042944785,High,High Sugar,No
8445290044822,0.271523178807947,High,Low Sugar,No
5060139430241,0.666666666666667,High,High Sugar,No
8000500398418,0.979130434782609,High,High Sugar,Yes
5059319013473,0.213333333333333,High,High Sugar,Yes
5000111044226,0.838983050847458,Low,Moderate Sugar,Yes
5034660021445,0.0,High,Low Sugar,No
5018374442215,0.0518518518518519,Moderate,Low Sugar,Yes
4088600441672,0.25414364640884,High,Low Sugar,No
7610900299072,1.0,Low,Low Sugar,No
3760257091288,0.216666666666667,High,Low Sugar,Yes
5060262485408,0.647058823529412,Low,Low Sugar,Yes
5018922117718,1.0,Moderate,Low Sugar,Yes
3760381260666,0.0472972972972973,High,Low Sugar,Yes
4056489480037,0.164285714285714,Moderate,Low Sugar,No
6111245470016,-1.0,High,Low Sugar,No
5060183674011,0.26,High,Moderate Sugar,Yes
3760121219749,0.878787878787879,High,High Sugar,No
6111246721964,1.025,High,Low Sugar,Yes
5900951311321,0.861111111111111,High,High Sugar,Yes
6111037002647,0.0,High,Low Sugar,Yes
6111252422411,1.0,Low,Moderate Sugar,Yes
3175680012937,0.548387096774194,High,High Sugar,Yes
3057640379048,1.0,Low,Low Sugar,Yes
3220035210008,1.0,High,High Sugar,No
3038359007651,0.840579710144927,Low,Moderate Sugar,Yes
3760049795059,0.0631578947368421,High,Low Sugar,Yes
3038352880206,0.123076923076923,Low,Low Sugar,Yes
3229820787442,0.462686567164179,High,High Sugar,Yes
3103220046159,0.85,High,High Sugar,Yes
8076809523714,0.0492957746478873,High,Low Sugar,No
3033490004514,1.0,Low,Moderate Sugar,No
20454456,0.271523178807947,High,Low Sugar,Yes
5449000223555,-1.0,Low,Low Sugar,Yes
3023290032114,0.973544973544974,Moderate,Moderate Sugar,Yes
8410179003498,-1.0,High,Low Sugar,No
3760091726650,0.771428571428571,High,High Sugar,No
3245413808196,0.5625,High,Low Sugar,Yes
3760002340456,0.0561797752808989,Moderate,Low Sugar,Yes
8076809570596,0.833333333333333,Low,Low Sugar,Yes
3456300011494,0.425,High,Moderate Sugar,No
20146092,0.644486692015209,High,High Sugar,Yes
8076809504751,0.1875,Low,Low Sugar,Yes
3256549999870,0.203703703703704,High,Moderate Sugar,Yes
8001250120120,0.0492753623188406,High,Low Sugar,No
3228857001507,0.108510638297872,High,Moderate Sugar,Yes
6130093010045,-1.0,Low,Low Sugar,No
8076809514064,0.310344827586207,High,High Sugar,Yes
5020411121151,0.979130434782609,High,High Sugar,Yes
8445290114594,0.278662420382166,High,High Sugar,Yes
5060367180383,0.6,High,Moderate Sugar,No
5010477308221,0.310344827586207,High,High Sugar,Yes
3302740021244,1.0,Moderate,Low Sugar,Yes
5000295148154,1.0,High,Low Sugar,No
5000295141599,1.0,High,Low Sugar,No
8721800400884,1.0,Low,Low Sugar,No
8714100590430,0.758620689655172,Moderate,High Sugar,Yes
8722700268727,0.717391304347826,Low,Moderate Sugar,Yes
20511371,0.0102941176470588,High,Low Sugar,No
5060132281796,0.615384615384615,High,Low Sugar,No
3487400006967,0.0166666666666667,Moderate,Low Sugar,Yes
5000157078797,0.2,Low,Low Sugar,Yes
3154230812616,0.0390243902439024,High,Low Sugar,No
5000354919534,0.0277349768875193,High,High Sugar,Yes
5060337221931,0.746268656716418,Low,Low Sugar,Yes
8716200334808,0.96,Moderate,Moderate Sugar,No
5000187130946,0.4,High,Low Sugar,No
5011273044719,0.991411042944785,High,High Sugar,No
5013665103455,0.428571428571429,High,High Sugar,No
6111180003270,0.271523178807947,High,Low Sugar,Yes
5057172578825,0.422535211267606,Moderate,Low Sugar,No
4088600107998,0.233333333333333,High,Moderate Sugar,No
5060149576069,0.0307692307692308,High,Low Sugar,No
8000500367582,-1.0,Low,Low Sugar,No
6111032003830,0.271523178807947,High,Low Sugar,Yes
6111250477277,0.857142857142857,High,High Sugar,Yes
3019081239626,-1.0,Moderate,Low Sugar,No
7622300694678,0.091304347826087,High,Moderate Sugar,Yes
3354599571005,1.0,High,Low Sugar,No
3229820796451,0.19672131147541,High,Moderate Sugar,Yes
3261055930422,0.0674157303370786,Moderate,Low Sugar,Yes
3278690085646,0.947368421052632,Moderate,High Sugar,No
3250390010012,1.0,Low,Low Sugar,No
3057640508813,1.0,Low,Low Sugar,Yes
3564700494493,1.0,Low,Moderate Sugar,No
4002359654688,0.666666666666667,High,Low Sugar,Yes
8421384012014,0.2,High,Low Sugar,No
3564700659076,1.0,High,High Sugar,No
4017100370007,0.291666666666667,High,High Sugar,Yes
8480000551085,1.0,High,Low Sugar,Yes
3038359007217,0.0012987012987013,High,Low Sugar,No
8711000892091,0.271523178807947,High,Low Sugar,No
7613036501354,0.538461538461538,Low,Low Sugar,Yes
5425600102483,-1.0,High,Low Sugar,No
3366321053291,-1.0,High,Low Sugar,Yes
20054793,0.481818181818182,High,Moderate Sugar,No
5900531000010,0.75,Low,Low Sugar,No
8410376039979,0.349206349206349,High,High Sugar,Yes
8410376043686,0.0185185185185185,High,Low Sugar,Yes
3168930168195,0.00925925925925926,High,Low Sugar,No
5011835101058,0.456521739130435,High,Low Sugar,No
12562213,0.104109589041096,High,Moderate Sugar,Yes
5060336505025,0.861111111111111,Moderate,High Sugar,Yes
5000328192871,0.0722222222222222,High,Low Sugar,Yes
46000283265,0.039622641509434,High,Low Sugar,Yes
7622201824334,0.415384615384615,High,High Sugar,Yes
3231845,0.0222222222222222,High,Low Sugar,No
5060482841510,0.260869565217391,High,High Sugar,No
1810295,0.0431654676258993,High,Low Sugar,Yes
5060490400259,0.0126382306477093,High,Low Sugar,No
4056489239642,0.042042042042042,Moderate,Low Sugar,Yes
4056489159773,0.0373001764314451,High,Low Sugar,No
5000232001108,0.01,Low,Low Sugar,Yes
8410014468628,0.947916666666667,Low,Moderate Sugar,Yes
